Fuels,Country,year,Energy Consumption-EJ
Oil,South & Central America,2008,11.38251993
Oil,South & Central America,2009,11.20641688
Oil,South & Central America,2010,11.75932069
Oil,South & Central America,2011,12.25894198
Oil,South & Central America,2012,12.60891683
Oil,South & Central America,2013,12.94893261
Oil,South & Central America,2014,12.96904504
Oil,South & Central America,2015,12.7128811
Oil,South & Central America,2016,12.37309798
Oil,South & Central America,2017,12.18420354
Oil,South & Central America,2018,11.91602944
Oil,South & Central America,2019,11.85534873
Oil,World,1978,131.13
Oil,World,1979,133.29
Oil,World,1980,128.08
Oil,World,1981,123.47
Oil,World,1982,119.51
Oil,World,1983,118.69
Oil,World,1984,121.46
Oil,World,1985,121.64
Oil,World,1986,125.29
Oil,World,1987,127.80
Oil,World,1988,132.13
Oil,World,1989,134.28
Oil,World,1990,135.69
Oil,World,1991,135.69
Oil,World,1992,138.04
Oil,World,1993,137.16
Oil,World,1994,140.17
Oil,World,1995,142.00
Oil,World,1996,145.37
Oil,World,1997,149.09
Oil,World,1998,149.85
Oil,World,1999,152.54
Oil,World,2000,154.43
Oil,World,2001,155.80
Oil,World,2002,157.10
Oil,World,2003,160.59
Oil,World,2004,166.52
Oil,World,2005,168.57
Oil,World,2006,170.52
Oil,World,2007,172.65
Oil,World,2008,171.24
Oil,World,2009,167.95
Oil,World,2010,173.11
Oil,World,2011,174.78
Oil,World,2012,176.96
Oil,World,2013,178.88
Oil,World,2014,180.05
Oil,World,2015,183.21
Oil,World,2016,186.91
Oil,World,2017,189.24
Oil,World,2018,191.45
Oil,World,2019,193.03
Gas,World,1978,47.86
Gas,World,1979,50.83
Gas,World,1980,51.26
Gas,World,1981,51.82
Gas,World,1982,52.09
Gas,World,1983,52.93
Gas,World,1984,57.25
Gas,World,1985,58.54
Gas,World,1986,59.11
Gas,World,1987,62.21
Gas,World,1988,65.12
Gas,World,1989,67.93
Gas,World,1990,70.14
Gas,World,1991,71.91
Gas,World,1992,72.24
Gas,World,1993,72.97
Gas,World,1994,73.42
Gas,World,1995,75.99
Gas,World,1996,79.79
Gas,World,1997,79.32
Gas,World,1998,80.78
Gas,World,1999,83.07
Gas,World,2000,86.40
Gas,World,2001,87.59
Gas,World,2002,90.19
Gas,World,2003,92.71
Gas,World,2004,96.25
Gas,World,2005,98.87
Gas,World,2006,101.43
Gas,World,2007,105.57
Gas,World,2008,108.09
Gas,World,2009,105.88
Gas,World,2010,113.78
Gas,World,2011,116.54
Gas,World,2012,119.59
Gas,World,2013,121.56
Gas,World,2014,122.38
Gas,World,2015,125.21
Gas,World,2016,128.12
Gas,World,2017,131.71
Gas,World,2018,138.66
Gas,World,2019,141.45
Coal,World,1978,70.05
Coal,World,1979,73.31
Coal,World,1980,75.09
Coal,World,1981,76.14
Coal,World,1982,76.98
Coal,World,1983,79.36
Coal,World,1984,82.80
Coal,World,1985,86.35
Coal,World,1986,87.32
Coal,World,1987,90.76
Coal,World,1988,93.47
Coal,World,1989,94.37
Coal,World,1990,93.22
Coal,World,1991,92.31
Coal,World,1992,91.98
Coal,World,1993,92.43
Coal,World,1994,92.78
Coal,World,1995,93.44
Coal,World,1996,95.66
Coal,World,1997,95.50
Coal,World,1998,94.89
Coal,World,1999,95.48
Coal,World,2000,98.70
Coal,World,2001,100.27
Coal,World,2002,104.20
Coal,World,2003,113.39
Coal,World,2004,121.19
Coal,World,2005,130.21
Coal,World,2006,137.05
Coal,World,2007,144.80
Coal,World,2008,146.77
Coal,World,2009,144.53
Coal,World,2010,151.19
Coal,World,2011,158.46
Coal,World,2012,159.07
Coal,World,2013,161.98
Coal,World,2014,161.84
Coal,World,2015,157.84
Coal,World,2016,155.50
Coal,World,2017,156.09
Coal,World,2018,158.79
Coal,World,2019,157.86
Nuclear,World,1978,6.26
Nuclear,World,1979,6.51
Nuclear,World,1980,7.12
Nuclear,World,1981,8.41
Nuclear,World,1982,9.12
Nuclear,World,1983,10.34
Nuclear,World,1984,12.55
Nuclear,World,1985,14.89
Nuclear,World,1986,15.95
Nuclear,World,1987,17.35
Nuclear,World,1988,18.91
Nuclear,World,1989,19.45
Nuclear,World,1990,20.00
Nuclear,World,1991,20.96
Nuclear,World,1992,21.12
Nuclear,World,1993,21.85
Nuclear,World,1994,22.26
Nuclear,World,1995,23.22
Nuclear,World,1996,24.07
Nuclear,World,1997,23.90
Nuclear,World,1998,24.31
Nuclear,World,1999,25.24
Nuclear,World,2000,25.81
Nuclear,World,2001,26.37
Nuclear,World,2002,26.61
Nuclear,World,2003,25.91
Nuclear,World,2004,26.91
Nuclear,World,2005,26.81
Nuclear,World,2006,26.98
Nuclear,World,2007,26.26
Nuclear,World,2008,26.02
Nuclear,World,2009,25.49
Nuclear,World,2010,25.99
Nuclear,World,2011,24.75
Nuclear,World,2012,22.91
Nuclear,World,2013,22.98
Nuclear,World,2014,23.28
Nuclear,World,2015,23.46
Nuclear,World,2016,23.67
Nuclear,World,2017,23.75
Nuclear,World,2018,24.16
Nuclear,World,2019,24.92
Hydro,World,1978,16.14
Hydro,World,1979,16.95
Hydro,World,1980,17.32
Hydro,World,1981,17.69
Hydro,World,1982,18.01
Hydro,World,1983,18.78
Hydro,World,1984,19.41
Hydro,World,1985,19.80
Hydro,World,1986,20.07
Hydro,World,1987,20.34
Hydro,World,1988,20.99
Hydro,World,1989,20.88
Hydro,World,1990,21.59
Hydro,World,1991,22.09
Hydro,World,1992,22.09
Hydro,World,1993,23.41
Hydro,World,1994,23.57
Hydro,World,1995,24.86
Hydro,World,1996,25.20
Hydro,World,1997,25.66
Hydro,World,1998,25.87
Hydro,World,1999,26.06
Hydro,World,2000,26.52
Hydro,World,2001,25.67
Hydro,World,2002,25.98
Hydro,World,2003,25.77
Hydro,World,2004,27.49
Hydro,World,2005,28.24
Hydro,World,2006,29.13
Hydro,World,2007,29.45
Hydro,World,2008,30.96
Hydro,World,2009,30.72
Hydro,World,2010,32.25
Hydro,World,2011,32.66
Hydro,World,2012,33.84
Hydro,World,2013,35.15
Hydro,World,2014,35.68
Hydro,World,2015,35.38
Hydro,World,2016,36.33
Hydro,World,2017,36.59
Hydro,World,2018,37.32
Hydro,World,2019,37.64
Solar,World,1978,0.00
Solar,World,1979,0.00
Solar,World,1980,0.00
Solar,World,1981,0.00
Solar,World,1982,0.00
Solar,World,1983,0.00
Solar,World,1984,0.00
Solar,World,1985,0.00
Solar,World,1986,0.00
Solar,World,1987,0.00
Solar,World,1988,0.00
Solar,World,1989,0.00
Solar,World,1990,0.00
Solar,World,1991,0.01
Solar,World,1992,0.00
Solar,World,1993,0.01
Solar,World,1994,0.01
Solar,World,1995,0.01
Solar,World,1996,0.01
Solar,World,1997,0.01
Solar,World,1998,0.01
Solar,World,1999,0.01
Solar,World,2000,0.01
Solar,World,2001,0.01
Solar,World,2002,0.02
Solar,World,2003,0.02
Solar,World,2004,0.03
Solar,World,2005,0.04
Solar,World,2006,0.06
Solar,World,2007,0.07
Solar,World,2008,0.12
Solar,World,2009,0.20
Solar,World,2010,0.32
Solar,World,2011,0.61
Solar,World,2012,0.93
Solar,World,2013,1.28
Solar,World,2014,1.81
Solar,World,2015,2.34
Solar,World,2016,2.97
Solar,World,2017,4.02
Solar,World,2018,5.21
Solar,World,2019,6.45
Wind,World,1978,0.00
Wind,World,1979,0.00
Wind,World,1980,0.00
Wind,World,1981,0.00
Wind,World,1982,0.00
Wind,World,1983,0.00
Wind,World,1984,0.00
Wind,World,1985,0.00
Wind,World,1986,0.00
Wind,World,1987,0.00
Wind,World,1988,0.00
Wind,World,1989,0.03
Wind,World,1990,0.04
Wind,World,1991,0.04
Wind,World,1992,0.05
Wind,World,1993,0.06
Wind,World,1994,0.07
Wind,World,1995,0.08
Wind,World,1996,0.09
Wind,World,1997,0.12
Wind,World,1998,0.16
Wind,World,1999,0.21
Wind,World,2000,0.31
Wind,World,2001,0.38
Wind,World,2002,0.52
Wind,World,2003,0.62
Wind,World,2004,0.83
Wind,World,2005,1.01
Wind,World,2006,1.28
Wind,World,2007,1.63
Wind,World,2008,2.10
Wind,World,2009,2.61
Wind,World,2010,3.25
Wind,World,2011,4.11
Wind,World,2012,4.92
Wind,World,2013,5.86
Wind,World,2014,6.47
Wind,World,2015,7.57
Wind,World,2016,8.73
Wind,World,2017,10.27
Wind,World,2018,11.36
Wind,World,2019,12.74
Other-Renewable,World,1978,0.43
Other-Renewable,World,1979,0.46
Other-Renewable,World,1980,0.49
Other-Renewable,World,1981,0.53
Other-Renewable,World,1982,0.61
Other-Renewable,World,1983,0.68
Other-Renewable,World,1984,0.76
Other-Renewable,World,1985,0.78
Other-Renewable,World,1986,0.86
Other-Renewable,World,1987,0.92
Other-Renewable,World,1988,0.94
Other-Renewable,World,1989,1.04
Other-Renewable,World,1990,1.17
Other-Renewable,World,1991,1.22
Other-Renewable,World,1992,1.31
Other-Renewable,World,1993,1.35
Other-Renewable,World,1994,1.40
Other-Renewable,World,1995,1.46
Other-Renewable,World,1996,1.51
Other-Renewable,World,1997,1.61
Other-Renewable,World,1998,1.69
Other-Renewable,World,1999,1.77
Other-Renewable,World,2000,1.86
Other-Renewable,World,2001,1.91
Other-Renewable,World,2002,2.04
Other-Renewable,World,2003,2.14
Other-Renewable,World,2004,2.29
Other-Renewable,World,2005,2.47
Other-Renewable,World,2006,2.61
Other-Renewable,World,2007,2.82
Other-Renewable,World,2008,3.00
Other-Renewable,World,2009,3.21
Other-Renewable,World,2010,3.57
Other-Renewable,World,2011,3.72
Other-Renewable,World,2012,3.99
Other-Renewable,World,2013,4.28
Other-Renewable,World,2014,4.59
Other-Renewable,World,2015,4.90
Other-Renewable,World,2016,4.96
Other-Renewable,World,2017,5.25
Other-Renewable,World,2018,5.50
Other-Renewable,World,2019,5.81
